locationId,location,parameter,value,dateUtc,dateLocal,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
228663,"LESBreathe2","pm1",8.692592592592595,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0.0011111111111111111,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1032.5807407407408,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",12.751851851851852,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.008888888888888889,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",51,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",4.671851851851852,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",33.7037037037037,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",16.823703703703703,"2023-12-13T16:00:00+00:00","2023-12-13T11:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.010370370370370374,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",9.218518518518518,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.8703703703703702,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",4.978518518518518,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",15.266666666666666,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1032.574074074074,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0.0011111111111111111,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.05666666666666669,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",36.51851851851852,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",13.881481481481485,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",50.148148148148145,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",17.938888888888886,"2023-12-13T15:00:00+00:00","2023-12-13T10:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",49.44827586206897,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.8351724137931034,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1032.0013793103449,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.05655172413793105,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",8.824137931034482,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",13.265517241379312,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",14.465517241379315,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",38.172413793103445,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.006896551724137932,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",4.738965517241379,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",17.04103448275862,"2023-12-13T14:00:00+00:00","2023-12-13T09:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",39.827586206896555,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",14.35862068965517,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0.0003448275862068966,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.8413793103448273,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",13.110344827586209,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1031.2810344827585,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",4.71344827586207,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",8.686206896551724,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.00896551724137931,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",16.989655172413794,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.05310344827586209,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",48.37931034482759,"2023-12-13T13:00:00+00:00","2023-12-13T08:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","temperature",48,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","f",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm10",10.819230769230774,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um025",0.037692307692307706,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm25",9.934615384615386,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um050",0.003846153846153846,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um003",13.300384615384614,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",3.697307692307692,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","humidity",40.57692307692308,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","%",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um010",0.6246153846153846,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pressure",1031.0188461538464,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","mb",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","pm1",6.692307692307693,"2023-12-13T12:00:00+00:00","2023-12-13T07:00:00-05:00","µg/m³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um100",0,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
228663,"LESBreathe2","um005",3.4668965517241377,"2023-12-13T11:00:00+00:00","2023-12-13T06:00:00-05:00","particles/cm³",40.721226,-73.97974,"US","",false,"","Community Organization","low-cost sensor"
